,rank,finalWorth,age,industries,selfMade,gender,birthDate,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
149,148,11500,73.0,Healthcare,True,M,1950-02-16 00:00:00,1950.0,2.0,16.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
150,151,11400,59.0,Food & Beverage,True,M,1964-01-01 00:00:00,1964.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
151,151,11400,50.0,Fashion & Retail,True,M,1972-07-21 00:00:00,1972.0,7.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
152,153,11300,74.0,Finance & Investments,True,M,1948-09-30 00:00:00,1948.0,9.0,30.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
153,153,11300,69.0,Manufacturing,True,M,1953-09-08 00:00:00,1953.0,9.0,8.0,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
154,153,11300,62.0,Manufacturing,False,M,1960-04-11 00:00:00,1960.0,4.0,11.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
155,153,11300,57.0,Finance & Investments,True,M,1965-05-03 00:00:00,1965.0,5.0,3.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
156,157,11100,88.0,Fashion & Retail,True,M,1934-07-11 00:00:00,1934.0,7.0,11.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
157,157,11100,72.0,Fashion & Retail,False,M,1950-06-01 00:00:00,1950.0,6.0,1.0,158.93,4.1,351431649241,22.4,100.9,63.9,27.5,29.2,58558270.0,-30.559482,22.937506
159,159,11000,51.0,Technology,True,M,1972-01-01 00:00:00,1972.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
160,161,10900,83.0,Finance & Investments,False,M,1939-12-28 00:00:00,1939.0,12.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
161,161,10900,85.0,Fashion & Retail,True,F,1937-06-17 00:00:00,1937.0,6.0,17.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
162,161,10900,67.0,Fashion & Retail,False,M,1955-10-19 00:00:00,1955.0,10.0,19.0,141.54,3.6,1258286717125,40.2,105.8,75.0,13.1,55.1,126014024.0,23.634501,-102.552784
163,164,10700,93.0,Media & Entertainment,False,M,1929-08-05 00:00:00,1929.0,8.0,5.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
164,165,10600,81.0,Sports,True,M,1941-06-05 00:00:00,1941.0,6.0,5.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
165,165,10600,73.0,Food & Beverage,True,M,1950-01-01 00:00:00,1950.0,1.0,1.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
166,167,10500,57.0,Finance & Investments,True,M,1966-03-12 00:00:00,1966.0,3.0,12.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
167,167,10500,39.0,Fashion & Retail,True,M,1984-01-01 00:00:00,1984.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
168,167,10500,45.0,Finance & Investments,True,M,1977-09-10 00:00:00,1977.0,9.0,10.0,114.52,-1.9,421142267938,36.8,108.4,77.8,0.1,15.9,9770529.0,23.424076,53.847818
169,170,10300,70.0,Finance & Investments,True,M,1952-11-29 00:00:00,1952.0,11.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
170,171,10200,43.0,Technology,True,M,1979-11-17 00:00:00,1979.0,11.0,17.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
171,171,10200,60.0,Healthcare,False,M,1962-08-19 00:00:00,1962.0,8.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
172,171,10200,82.0,Technology,True,M,1940-09-21 00:00:00,1940.0,9.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
173,171,10200,64.0,Energy,True,M,1959-03-05 00:00:00,1959.0,3.0,5.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
174,171,10200,74.0,Manufacturing,True,M,1948-10-13 00:00:00,1948.0,10.0,13.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
175,171,10200,41.0,Technology,True,M,1982-03-19 00:00:00,1982.0,3.0,19.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
176,171,10200,58.0,Automotive,False,M,1964-10-19 00:00:00,1964.0,10.0,19.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
177,171,10200,74.0,Fashion & Retail,False,F,1949-02-08 00:00:00,1949.0,2.0,8.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
178,179,10100,43.0,Technology,True,M,1979-12-17 00:00:00,1979.0,12.0,17.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
179,179,10100,81.0,Diversified,False,M,1941-08-12 00:00:00,1941.0,8.0,12.0,121.46,0.7,364701517788,45.1,105.3,76.0,12.0,38.7,32447385.0,4.210484,101.975766
180,179,10100,59.0,Real Estate,True,F,1964-01-01 00:00:00,1964.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
181,182,10000,85.0,Energy,True,M,1938-03-08 00:00:00,1938.0,3.0,8.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
182,183,9900,74.0,Service,True,M,1948-06-01 00:00:00,1948.0,6.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
183,184,9800,74.0,Diversified,True,M,1949-01-10 00:00:00,1949.0,1.0,10.0,114.52,-1.9,421142267938,36.8,108.4,77.8,0.1,15.9,9770529.0,23.424076,53.847818
184,184,9800,80.0,Fashion & Retail,False,M,1943-01-29 00:00:00,1943.0,1.0,29.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
185,184,9800,51.0,Logistics,False,M,1971-08-10 00:00:00,1971.0,8.0,10.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
186,184,9800,53.0,Logistics,False,M,1970-03-03 00:00:00,1970.0,3.0,3.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
187,184,9800,55.0,Logistics,False,F,1968-02-01 00:00:00,1968.0,2.0,1.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
188,184,9800,75.0,Finance & Investments,True,M,1947-05-15 00:00:00,1947.0,5.0,15.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
189,190,9700,63.0,Manufacturing,True,M,1960-03-24 00:00:00,1960.0,3.0,24.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
190,190,9700,59.0,Finance & Investments,True,M,1963-10-01 00:00:00,1963.0,10.0,1.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
191,190,9700,53.0,Technology,True,M,1969-12-16 00:00:00,1969.0,12.0,16.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
192,190,9700,76.0,Manufacturing,False,M,1946-08-15 00:00:00,1946.0,8.0,15.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
193,190,9700,64.0,Healthcare,True,M,1958-09-01 00:00:00,1958.0,9.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
194,195,9600,70.0,Technology,False,M,1952-07-25 00:00:00,1952.0,7.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
195,195,9600,70.0,Energy,True,M,1952-09-01 00:00:00,1952.0,9.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
196,195,9600,67.0,Manufacturing,True,M,1956-03-01 00:00:00,1956.0,3.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
197,195,9600,58.0,Food & Beverage,False,F,1964-07-28 00:00:00,1964.0,7.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
198,195,9600,62.0,Food & Beverage,False,F,1960-08-01 00:00:00,1960.0,8.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
199,195,9600,64.0,Food & Beverage,False,F,1959-01-26 00:00:00,1959.0,1.0,26.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
200,195,9600,66.0,Food & Beverage,False,F,1956-12-15 00:00:00,1956.0,12.0,15.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
201,202,9500,71.0,Finance & Investments,False,M,1952-04-01 00:00:00,1952.0,4.0,1.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
202,202,9500,94.0,Diversified,True,M,1928-10-01 00:00:00,1928.0,10.0,1.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
203,204,9400,57.0,Healthcare,False,M,1965-09-22 00:00:00,1965.0,9.0,22.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
204,204,9400,44.0,Technology,True,M,1979-02-18 00:00:00,1979.0,2.0,18.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
205,206,9300,41.0,Technology,True,M,1981-08-29 00:00:00,1981.0,8.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
206,206,9300,75.0,Manufacturing,True,M,1947-05-02 00:00:00,1947.0,5.0,2.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
207,208,9200,56.0,Diversified,True,M,1966-10-24 00:00:00,1966.0,10.0,24.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
208,208,9200,79.0,Diversified,False,F,1943-09-06 00:00:00,1943.0,9.0,6.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
209,208,9200,47.0,Energy,True,M,1975-07-09 00:00:00,1975.0,7.0,9.0,116.48,2.8,246489245495,64.1,100.7,79.0,14.9,46.1,10669709.0,49.817492,15.472962
210,208,9200,82.0,Media & Entertainment,True,M,1941-03-07 00:00:00,1941.0,3.0,7.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
211,208,9200,77.0,Technology,False,M,1945-07-24 00:00:00,1945.0,7.0,24.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
212,208,9200,85.0,Finance & Investments,True,M,1937-07-29 00:00:00,1937.0,7.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
213,208,9200,63.0,Fashion & Retail,True,M,1960-01-01 00:00:00,1960.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
214,215,9000,72.0,Technology,True,M,1951-03-29 00:00:00,1951.0,3.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
215,215,9000,66.0,Metals & Mining,True,M,1957-01-07 00:00:00,1957.0,1.0,7.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
216,215,9000,55.0,Real Estate,False,M,1967-07-07 00:00:00,1967.0,7.0,7.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
217,215,9000,73.0,Food & Beverage,True,M,1950-03-10 00:00:00,1950.0,3.0,10.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
218,215,9000,57.0,Manufacturing,True,M,1966-02-24 00:00:00,1966.0,2.0,24.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
219,220,8900,68.0,Food & Beverage,False,M,1955-01-01 00:00:00,1955.0,1.0,1.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
220,220,8900,63.0,Food & Beverage,False,M,1960-01-01 00:00:00,1960.0,1.0,1.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
221,220,8900,70.0,Food & Beverage,False,F,1952-06-06 00:00:00,1952.0,6.0,6.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
222,223,8800,47.0,Fashion & Retail,True,F,1975-10-16 00:00:00,1975.0,10.0,16.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
223,223,8800,71.0,Technology,True,M,1951-06-29 00:00:00,1951.0,6.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
224,223,8800,49.0,Technology,True,M,1974-03-10 00:00:00,1974.0,3.0,10.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
225,223,8800,38.0,Technology,True,M,1984-05-22 00:00:00,1984.0,5.0,22.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
226,223,8800,55.0,Technology,True,M,1967-06-21 00:00:00,1967.0,6.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
227,223,8800,64.0,Energy,True,M,1959-01-01 00:00:00,1959.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
228,223,8800,72.0,Energy,False,F,1951-01-01 00:00:00,1951.0,1.0,1.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
229,230,8700,52.0,Manufacturing,True,M,1971-01-01 00:00:00,1971.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
230,230,8700,79.0,Fashion & Retail,False,M,1943-04-12 00:00:00,1943.0,4.0,12.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
231,232,8600,71.0,Finance & Investments,True,M,1951-07-31 00:00:00,1951.0,7.0,31.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
232,232,8600,67.0,Finance & Investments,True,M,1955-06-06 00:00:00,1955.0,6.0,6.0,114.24,1.6,206928765544,82.0,100.0,81.9,29.0,34.6,4841000.0,-40.900557,174.885971
233,232,8600,68.0,Food & Beverage,False,M,1954-11-28 00:00:00,1954.0,11.0,28.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
234,232,8600,79.0,Technology,True,M,1944-01-21 00:00:00,1944.0,1.0,21.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
235,232,8600,75.0,Food & Beverage,True,M,1948-01-01 00:00:00,1948.0,1.0,1.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
236,232,8600,73.0,Real Estate,True,M,1949-12-13 00:00:00,1949.0,12.0,13.0,129.61,2.5,376795508680,35.5,107.5,71.1,14.0,43.1,108116615.0,12.879721,121.774017
237,232,8600,67.0,Technology,True,M,1955-09-30 00:00:00,1955.0,9.0,30.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
238,239,8500,47.0,Finance & Investments,True,M,1975-06-21 00:00:00,1975.0,6.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
239,239,8500,74.0,Fashion & Retail,False,F,1948-12-18 00:00:00,1948.0,12.0,18.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
240,239,8500,55.0,Manufacturing,True,M,1968-01-01 00:00:00,1968.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
241,242,8400,75.0,Media & Entertainment,False,M,1947-11-29 00:00:00,1947.0,11.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
242,242,8400,77.0,Metals & Mining,False,M,1945-06-08 00:00:00,1945.0,6.0,8.0,158.93,4.1,351431649241,22.4,100.9,63.9,27.5,29.2,58558270.0,-30.559482,22.937506
243,242,8400,72.0,Media & Entertainment,False,F,1950-05-21 00:00:00,1950.0,5.0,21.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
244,242,8400,77.0,Metals & Mining,False,F,1946-01-01 00:00:00,1946.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
245,246,8300,75.0,Fashion & Retail,True,M,1948-03-19 00:00:00,1948.0,3.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
249,249,8200,61.0,Energy,True,M,1961-10-24 00:00:00,1961.0,10.0,24.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
250,249,8200,62.0,Diversified,False,M,1960-08-04 00:00:00,1960.0,8.0,4.0,267.51,11.4,448120428859,10.2,84.7,54.3,1.5,34.8,200963599.0,9.081999,8.675277
251,249,8200,79.0,Finance & Investments,True,M,1943-09-14 00:00:00,1943.0,9.0,14.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
252,249,8200,91.0,Real Estate,False,M,1931-08-15 00:00:00,1931.0,8.0,15.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
253,249,8200,68.0,Real Estate,True,M,1954-10-01 00:00:00,1954.0,10.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
254,249,8200,41.0,Real Estate,False,F,1981-09-27 00:00:00,1981.0,9.0,27.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
255,256,8100,69.0,Diversified,False,M,1953-07-07 00:00:00,1953.0,7.0,7.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
256,256,8100,66.0,Diversified,False,M,1957-03-26 00:00:00,1957.0,3.0,26.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
257,256,8100,65.0,Food & Beverage,True,M,1957-06-25 00:00:00,1957.0,6.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
258,256,8100,58.0,Diversified,False,F,1965-04-04 00:00:00,1965.0,4.0,4.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
259,256,8100,54.0,Gambling & Casinos,True,M,1969-03-15 00:00:00,1969.0,3.0,15.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
260,261,8000,39.0,Technology,True,M,1983-06-11 00:00:00,1983.0,6.0,11.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
261,261,8000,66.0,Energy,True,M,1956-04-05 00:00:00,1956.0,4.0,5.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
262,261,8000,93.0,Fashion & Retail,True,M,1929-05-12 00:00:00,1929.0,5.0,12.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
263,261,8000,85.0,Finance & Investments,True,M,1937-05-15 00:00:00,1937.0,5.0,15.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
264,261,8000,60.0,Finance & Investments,True,M,1962-12-01 00:00:00,1962.0,12.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
265,261,8000,58.0,Metals & Mining,True,M,1964-05-15 00:00:00,1964.0,5.0,15.0,116.48,2.8,246489245495,64.1,100.7,79.0,14.9,46.1,10669709.0,49.817492,15.472962
267,268,7900,52.0,Finance & Investments,True,M,1970-09-23 00:00:00,1970.0,9.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
268,268,7900,52.0,Fashion & Retail,True,M,1970-12-01 00:00:00,1970.0,12.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
269,268,7900,71.0,Fashion & Retail,False,F,1951-05-15 00:00:00,1951.0,5.0,15.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
270,268,7900,54.0,Technology,False,M,1968-06-23 00:00:00,1968.0,6.0,23.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
271,268,7900,54.0,Finance & Investments,True,M,1968-09-17 00:00:00,1968.0,9.0,17.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
272,268,7900,72.0,Finance & Investments,True,M,1951-03-29 00:00:00,1951.0,3.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
273,268,7900,57.0,Metals & Mining,True,M,1966-01-30 00:00:00,1966.0,1.0,30.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
274,268,7900,50.0,Diversified,True,M,1972-09-14 00:00:00,1972.0,9.0,14.0,118.06,1.5,446314739528,85.1,103.1,81.6,25.4,51.4,8877067.0,47.516231,14.550072
275,276,7800,73.0,Telecom,True,M,1949-11-25 00:00:00,1949.0,11.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
276,276,7800,66.0,Manufacturing,True,M,1956-07-01 00:00:00,1956.0,7.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
278,276,7800,53.0,Technology,True,M,1970-01-03 00:00:00,1970.0,1.0,3.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
279,276,7800,58.0,Manufacturing,True,M,1964-08-01 00:00:00,1964.0,8.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
281,282,7700,55.0,Food & Beverage,False,M,1967-06-05 00:00:00,1967.0,6.0,5.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
282,282,7700,42.0,Food & Beverage,False,F,1980-07-30 00:00:00,1980.0,7.0,30.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
283,282,7700,80.0,Media & Entertainment,True,M,1943-02-21 00:00:00,1943.0,2.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
284,282,7700,54.0,Technology,True,M,1968-11-17 00:00:00,1968.0,11.0,17.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
285,282,7700,71.0,Service,True,M,1951-09-01 00:00:00,1951.0,9.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
286,282,7700,68.0,Technology,True,M,1954-09-20 00:00:00,1954.0,9.0,20.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
287,282,7700,68.0,Healthcare,True,M,1955-01-03 00:00:00,1955.0,1.0,3.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
288,282,7700,61.0,Real Estate,True,M,1961-06-23 00:00:00,1961.0,6.0,23.0,120.27,2.2,403336363636,82.0,100.3,82.8,23.9,36.2,5347896.0,60.472024,8.468946
289,290,7600,54.0,Energy,True,M,1968-07-24 00:00:00,1968.0,7.0,24.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
290,290,7600,89.0,Healthcare,True,M,1933-09-19 00:00:00,1933.0,9.0,19.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
291,290,7600,67.0,Manufacturing,True,M,1955-12-04 00:00:00,1955.0,12.0,4.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
292,290,7600,41.0,Technology,True,M,1981-08-21 00:00:00,1981.0,8.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
293,290,7600,64.0,Real Estate,False,M,1959-01-01 00:00:00,1959.0,1.0,1.0,114.41,0.6,372062527489,84.8,100.6,83.1,13.1,21.0,5703569.0,1.352083,103.819836
294,290,7600,66.0,Manufacturing,True,M,1957-03-07 00:00:00,1957.0,3.0,7.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
295,290,7600,85.0,Real Estate,False,M,1938-03-28 00:00:00,1938.0,3.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
297,290,7600,62.0,Healthcare,True,F,1961-01-01 00:00:00,1961.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
